item_id	country	media_type	code	relevant	relevance_500	relevance_100	relevance_1000
1524203	Switzerland	Blog	2	0	0.460778	0.16934	0.484973
1524600	Australia	Blog	2	0	0.354327	0.412861	0.387449
1524601	Australia	Blog	2	0	0.349453	0.086622	0.209151
1525042	Australia	Blog	2	0	0.517738	0.012854	0.433359
1525470	Australia	Blog	2	0	0.517729	0.01286	0.433929
1525471	Australia	Blog	2	0	0.213786	0.015002	0.065148
1525472	Australia	Blog	2	0	0.221528	0	0
1525473	Australia	Blog	2	0	0.185643	0.030678	0.140477
1525759	Australia	Blog	2	0	0.361537	0.319606	0.310529
1526007	Australia	Blog	2	0	0.147905	0.092114	0.114332
1526008	Australia	Blog	2	0	0.278934	0	0.236993
1526009	Australia	Blog	2	0	0.035088	0	0.42644
1526233	Australia	Blog	2	0	0.214193	0.272929	0.259485
1526235	Switzerland	Blog	2	0	0.297552	0.242351	0.65408
1526672	Australia	Blog	2	0	-1	-1	-1
1526673	Australia	Blog	2	0	0.020145	0	0.057029
1526674	Australia	Blog	2	0	-1	-1	-1
1526675	Australia	Blog	2	0	0.129286	0.065257	0.045282
1526985	Australia	Blog	2	0	0	0	0.063263
1526986	Australia	Blog	2	0	0.267495	0.361317	0.317023
1526995	Switzerland	Blog	2	0	0.389436	0.229044	0.185478
1528018	Turkey	Blog	1	1	0.11439	0.245431	0.073013
1528557	Australia	Blog	2	0	0.284469	0.041433	0.102245
1528572	Turkey	Blog	2	0	0.053759	0	0.044133
1528573	Turkey	Blog	2	0	0.113905	0.080349	0.013838
1528574	Turkey	Blog	2	0	0.173155	0.38971	0.090518
1528575	Turkey	Blog	2	0	0.068952	0.163018	0.045405
1528576	Turkey	Blog	2	0	0.061306	0.061632	0.231369
1529053	Australia	Blog	2	0	0.525923	0	0.369572
1529530	Australia	Blog	2	0	0.084907	0	0.055401
1530136	Australia	Blog	2	0	0.614088	0.676179	0.252976
1530137	Australia	Blog	2	0	0.3055	0.072015	0.192978
1530138	Australia	Blog	2	0	0.430286	0.574905	0.353901
1530139	Australia	Blog	2	0	0.149416	0.128717	0.05396
1530151	Switzerland	Blog	2	0	0.28719	0.014563	0.222998
1530152	Turkey	Blog	2	0	0.149081	0.285641	0.134535
1531221	Australia	Blog	2	0	-1	-1	-1
1531222	Australia	Blog	2	0	0.077294	0.027024	0.218457
1531223	Australia	Blog	2	0	-1	-1	-1
1531829	Australia	Blog	2	0	0.079822	0.106363	0.060402
1531830	Australia	Blog	3	0	-1	-1	-1
1531831	Australia	Blog	2	0	0.227167	0.157201	0.040466
1531832	Australia	Blog	2	0	-1	-1	-1
1533467	Australia	Blog	2	0	0.423421	0.228152	0.124125
1534000	Australia	Blog	2	0	0.239828	0.319668	0.128258
1534001	Australia	Blog	2	0	0.357395	0.555888	0.308648
1534135	Australia	Blog	2	0	0.262346	0.198782	0.101999
1534136	Australia	Blog	2	0	0.477969	0.313312	0.363741
1534137	Australia	Blog	2	0	0.27615	0.342332	0.225547
1534601	Australia	Blog	2	0	0.503927	0.64856	0.330339
1534602	Australia	Blog	2	0	0.130108	0	0.149543
1534608	Switzerland	Blog	2	0	0.608913	0.616321	0.101385
1534609	Switzerland	Blog	2	0	0.607374	0.176129	0.042764
1535660	Turkey	Blog	2	0	0.09417	0.042405	0.010407
1535661	Turkey	Blog	2	0	0.076502	0.092117	0.141724
1535662	Turkey	Blog	2	0	0.180285	0	0.03584
1535663	Turkey	Blog	2	0	0	0	0
1535946	Turkey	Blog	1	1	0.145531	0.229299	0.066803
1536777	Australia	Blog	2	0	-1	-1	-1
1536778	Australia	Blog	2	0	0.447216	0	0.486629
1537467	Switzerland	Blog	2	0	0.305082	0.393674	0.013749
1537684	Australia	Blog	2	0	0.229627	0.087144	0.070476
1537874	Turkey	Blog	2	0	0.186579	0.286934	0.22996
1538408	Australia	Blog	2	0	-1	-1	-1
1538409	Australia	Blog	2	0	0.119793	0.046395	0.295391
1538653	Australia	Blog	2	0	0.352744	0	0.109493
1538654	Australia	Blog	2	0	0.042838	0.045889	0.060686
1538655	Australia	Blog	2	0	0.413483	0.168496	0.324274
1538780	Australia	Blog	2	0	0.423302	0.370075	0.165599
1538850	Australia	Blog	2	0	0.149862	0	0.035833
1539253	Turkey	Blog	2	0	0.083452	0.143333	0.078596
1539440	Australia	Blog	2	0	-1	-1	-1
1539990	Australia	Blog	2	0	-1	-1	-1
1540270	Australia	Blog	2	0	-1	-1	-1
1540581	Turkey	Blog	2	0	0	0.032557	0.025119
1541276	Switzerland	Blog	2	0	0.327763	0.251974	0.243119
1541571	Australia	Blog	2	0	-1	-1	-1
1541821	Australia	Blog	2	0	0.089959	0.058245	0.043741
1541822	Australia	Blog	2	0	0.052415	0.068938	0.011159
1542098	Switzerland	Blog	2	0	0.322705	0.227613	0.041943
1542099	Switzerland	Blog	2	0	0.25784	0.46685	0.114303
1542100	Switzerland	Blog	2	0	-1	-1	-1
1542101	Switzerland	Blog	2	0	0.416043	0.363494	0.2009
1542102	Switzerland	Blog	1	1	0.53752	0.422854	0.045857
1543128	Australia	Blog	2	0	0.361673	0	0.269881
1543395	Australia	Blog	2	0	0.361501	0.264033	0.262041
1543396	Australia	Blog	2	0	0.212269	0	0.131743
1543397	Australia	Blog	2	0	0.406685	0.381663	0.223783
1543398	Australia	Blog	2	0	0.060981	0.015669	0.040115
1543680	Australia	Blog	2	0	-1	-1	-1
1543681	Australia	Blog	2	0	0.383275	0.123852	0.309458
1543857	Australia	Blog	2	0	0.621367	0.017961	0.018275
1543858	Australia	Blog	2	0	0.16309	0.123582	0.068962
1544016	Australia	Blog	2	0	0.238593	0.269111	0.207022
1544272	Australia	Blog	2	0	0.076244	0.039924	0.045572
1544273	Australia	Blog	2	0	-1	-1	-1
1544275	Switzerland	Blog	2	0	0.348852	0.42945	0.231088
1544576	Australia	Blog	2	0	0.063996	0.016984	0.07224
1544577	Australia	Blog	2	0	0.111472	0	0.017279
1545189	Switzerland	Blog	2	0	0.383877	0	0.031711
1545682	Australia	Blog	2	0	0.196232	0.30526	0.218012
1546249	Switzerland	Blog	2	0	0.387698	0	0.016588
1546250	Turkey	Blog	2	0	0.372418	0.02089	0.186143
1546251	Turkey	Blog	2	0	0.049579	0.153892	0
1546252	Turkey	Blog	2	0	0.45558	0	0.479586
1546253	Turkey	Blog	2	0	0.108893	0.13476	0.074657
1546254	Turkey	Blog	2	0	0.021655	0.122957	0.030926
1546695	Australia	Blog	2	0	-1	-1	-1
1548190	Australia	Blog	2	0	0.153744	0.281608	0.1225
1548191	Australia	Blog	2	0	0.52725	0	0.052581
1548192	Australia	Blog	2	0	0.191175	0.094998	0.058825
1548722	Australia	Blog	2	0	-1	-1	-1
1548723	Australia	Blog	2	0	0.112145	0	0.050025
1548724	Australia	Blog	2	0	-1	-1	-1
1548725	Australia	Blog	2	0	0.588219	0.448076	0.41746
1549638	Australia	Blog	2	0	0.612276	0.478	0.161908
1549657	Turkey	Blog	2	0	0.102982	0.180115	0.071534
1550032	Turkey	Blog	2	0	0.174925	0.211418	0.173937
1550246	Australia	Blog	2	0	0.296585	0.066113	0.199492
1550473	Australia	Blog	2	0	-1	-1	-1
1550474	Australia	Blog	1	1	0.45106	0.199732	0.070351
1550475	Australia	Blog	2	0	-1	-1	-1
1550476	Australia	Blog	2	0	0.046242	0.052232	0.023256
1550477	Australia	Blog	2	0	0.482771	0.509951	0.43283
1550478	Australia	Blog	2	0	-1	-1	-1
1550479	Australia	Blog	2	0	0.161427	0	0.100049
1550803	Australia	Blog	2	0	0.58538	0.334938	0.142222
1550804	Australia	Blog	2	0	-1	-1	-1
1551203	Australia	Blog	2	0	0.050116	0.044067	0.031151
1551418	Switzerland	Blog	2	0	0.238813	0.252934	0
1551735	Australia	Blog	2	0	0.169431	0.255922	0.166312
1551736	Australia	Blog	2	0	0.42531	0.123738	0.325435
1551739	Turkey	Blog	2	0	0.087478	0.054971	0.060334
1551740	Turkey	Blog	2	0	0	0.026662	0.019687
1552068	Australia	Blog	2	0	0.199997	0	0.099324
1552069	Australia	Blog	2	0	0.414134	0.344499	0.153378
1552070	Australia	Blog	2	0	-1	-1	-1
1552079	Turkey	Blog	2	0	0.078358	0.077456	0.106737
1552080	Turkey	Blog	2	0	0.131	0.267994	0.403728
1552958	Australia	Blog	2	0	0.156925	0.045801	0.010561
1552959	Australia	Blog	2	0	0.166508	0.122833	0.116515
1552969	Switzerland	Blog	2	0	0.406623	0.393165	0.284893
1552970	Turkey	Blog	2	0	0.056101	0.035789	0.065676
1553495	Australia	Blog	2	0	0.45106	0.465576	0.284305
1553504	Turkey	Blog	2	0	0.370001	0.544114	0.297354
1554539	Australia	Blog	2	0	0.263307	0.197211	0.147575
1554540	Australia	Blog	2	0	0.53631	0.403281	0.358531
1555666	Switzerland	Blog	2	0	0.412476	0.15749	0.060777
1556300	Australia	Blog	2	0	0.187517	0.119268	0
1557809	Turkey	Blog	2	0	0.048247	0.081854	0.040767
1558235	Australia	Blog	2	0	0.283333	0.193795	0.233301
1558236	Australia	Blog	2	0	0.12363	0	0.148137
1558237	Australia	Blog	2	0	0.603779	0	0.364607
1558238	Australia	Blog	2	0	0.515516	0.111875	0.43854
1558693	Australia	Blog	2	0	0.353445	0.432221	0.208018
1558694	Australia	Blog	2	0	0.561759	0.494049	0.394131
1558695	Australia	Blog	2	0	0.051526	0	0.024847
1559661	Australia	Blog	2	0	0.299731	0.092202	0.273055
1559662	Australia	Blog	2	0	0.319261	0.218662	0.170725
1559663	Australia	Blog	2	0	0	0.032112	0.030812
1559664	Australia	Blog	2	0	-1	-1	-1
1559667	Switzerland	Blog	2	0	0.381157	0.131058	0.323493
1560023	Australia	Blog	2	0	0.0768	0.083287	0.098668
1560369	Australia	Blog	2	0	0.084448	0.021411	0.021323
1560370	Australia	Blog	2	0	-1	-1	-1
1560371	Australia	Blog	2	0	0.633524	0.837882	0.304037
1560372	Australia	Blog	2	0	0.229158	0.082771	0.236437
1560381	Switzerland	Blog	2	0	-1	-1	-1
1560382	Switzerland	Blog	2	0	0.719201	0.78111	0.122374
1560383	Switzerland	Blog	2	0	0.452212	0.079537	0.205597
1561701	Turkey	Blog	2	0	0.211875	0.315008	0.149901
1561702	Turkey	Blog	2	0	0.056147	0.170001	0.032836
1562216	Australia	Blog	2	0	0.114766	0.036895	0.106276
1562739	Australia	Blog	2	0	-1	-1	-1
1563231	Turkey	Blog	1	1	0.304428	0.443932	0.296969
1563819	Switzerland	Blog	2	0	0.545272	0.287773	0.284328
1564383	Australia	Blog	2	0	0.098341	0.024338	0.053689
1564384	Australia	Blog	2	0	0.085283	0.115362	0.064991
1564385	Australia	Blog	2	0	0.207426	0.018288	0.029307
1564991	Australia	Blog	2	0	-1	-1	-1
1565013	Turkey	Blog	2	0	0.13571	0.237916	0.144251
1567272	Australia	Blog	2	0	0.142395	0.010588	0.070284
1567273	Australia	Blog	2	0	0.080007	0	0.047275
1567274	Australia	Blog	2	0	0.484485	0.282711	0.138587
1567275	Australia	Blog	2	0	0.190519	0.047787	0.096275
1567600	Australia	Blog	2	0	-1	-1	-1
1567601	Australia	Blog	2	0	0.160199	0.058896	0.061139
1567602	Australia	Blog	2	0	0.26903	0.566289	0.238944
1567603	Australia	Blog	2	0	0.329457	0.411755	0.183866
1567604	Australia	Blog	2	0	-1	-1	-1
1567605	Turkey	Blog	2	0	-1	-1	-1
1567957	Australia	Blog	2	0	0.2211	0.121028	0.162631
1567958	Australia	Blog	2	0	-1	-1	-1
1567959	Australia	Blog	2	0	0.203532	0.056548	0.197884
1567960	Australia	Blog	2	0	-1	-1	-1
1567961	Australia	Blog	2	0	0.061315	0.021717	0.018268
1567962	Australia	Blog	2	0	0.448331	0.23492	0.0553
1568088	Australia	Blog	2	0	0.338941	0.080511	0.194401
1568275	Australia	Blog	2	0	0.078861	0	0
1568290	Australia	Blog	2	0	0.245092	0.053599	0.042604
1568681	Australia	Blog	2	0	0.170643	0.132633	0.04272
1568682	Australia	Blog	2	0	0.329404	0.143437	0.050348
1568683	Australia	Blog	2	0	-1	-1	-1
1568687	Turkey	Blog	2	0	0.245607	0.199004	0.119459
1568975	Australia	Blog	2	0	0.185528	0	0.049411
1568976	Australia	Blog	2	0	0.083848	0	0.269928
1568980	Turkey	Blog	1	1	0.400968	0.683473	0.362943
1568981	Turkey	Blog	2	0	0.171986	0	0.08383
1568982	Turkey	Blog	2	0	0.045676	0.013597	0.286722
1569328	Australia	Blog	2	0	0.103548	0.130284	0.033739
1569329	Australia	Blog	2	0	0.393535	0.122514	0.242084
1569330	Australia	Blog	2	0	0.269573	0.09944	0.290498
1569331	Australia	Blog	2	0	0.236594	0.116015	0.051316
1569332	Australia	Blog	2	0	0.250135	0.220087	0.202896
1569333	Australia	Blog	2	0	0	0	0.049763
1569826	Australia	Blog	2	0	0.013987	0.131961	0
1570350	Turkey	Blog	2	0	0.045941	0.045195	0.013084
1570357	Switzerland	Blog	2	0	0.448916	0.356384	0.032068
1570358	Switzerland	Blog	2	0	0.4027	0.094033	0
1570359	Switzerland	Blog	2	0	0.28821	0.068289	0.067465
1571765	Australia	Blog	2	0	0.087528	0	0.088885
1571783	Switzerland	Blog	2	0	0.577223	0.092068	0.154145
1574573	Australia	Blog	2	0	0.238052	0.091504	0.077481
1575683	Australia	Blog	2	0	0.216097	0.021985	0.169218
1576166	Australia	Blog	2	0	0.082148	0.011647	0.010059
1576167	Australia	Blog	2	0	0.034162	0.097714	0.175201
1576168	Australia	Blog	1	1	0.351307	0.356596	0.188848
1576169	Australia	Blog	2	0	0.326502	0.320688	0.104028
1576170	Australia	Blog	2	0	0.057202	0.044786	0.044607
1576171	Australia	Blog	2	0	0.274465	0.399137	0.151051
1576452	Australia	Blog	2	0	-1	-1	-1
1576453	Australia	Blog	2	0	0.186937	0.107152	0.081064
1576454	Australia	Blog	2	0	0.038442	0.053142	0
1576455	Australia	Blog	2	0	0.284502	0.151949	0.038909
1576737	Australia	Blog	2	0	0.034229	0	0.0237
1576738	Australia	Blog	2	0	0.593311	0.217934	0.252884
1576739	Australia	Blog	2	0	-1	-1	-1
1576973	Australia	Blog	2	0	0.113835	0.051516	0.012254
1576974	Australia	Blog	2	0	0.497956	0	0.163372
1576976	Switzerland	Blog	2	0	0.486413	0.315459	0.397236
1577416	Australia	Blog	2	0	0.572876	0	0.121376
1577726	Australia	Blog	2	0	0.264864	0.257073	0.153487
1577736	Switzerland	Blog	2	0	0.746045	0.55914	0.046898
1577737	Switzerland	Blog	2	0	0.721491	0.689608	0.020271
1577738	Switzerland	Blog	2	0	-1	-1	-1
1578921	Australia	Blog	2	0	0.272483	0.196976	0.102482
1578932	Turkey	Blog	2	0	0.314588	0	0.161121
1579462	Switzerland	Blog	2	0	0.476639	0.029424	0.021298
1579463	Turkey	Blog	2	0	0.037588	0.132724	0.06677
1580049	Australia	Blog	2	0	0	0	0.022814
1580068	Turkey	Blog	4	0	0.128211	0.355876	0.4065
1580532	Australia	Blog	2	0	0	0	0.064835
1580533	Australia	Blog	2	0	0.305329	0.050897	0.292608
1581086	Switzerland	Blog	2	0	0.479828	0.024908	0.08528
1581617	Australia	Blog	2	0	-1	-1	-1
1581618	Australia	Blog	2	0	0	0	0
1581669	Australia	Blog	2	0	0.159377	0.076484	0.038692
1582316	Australia	Blog	2	0	-1	-1	-1
1582933	Australia	Blog	2	0	-1	-1	-1
1582934	Australia	Blog	2	0	0.197431	0.346489	0.162743
1582935	Australia	Blog	2	0	0.348182	0	0.318508
1582936	Australia	Blog	2	0	0.218628	0.114361	0.364327
1582937	Australia	Blog	2	0	-1	-1	-1
1582938	Australia	Blog	2	0	0.092747	0.064751	0.173154
1583023	Turkey	Blog	2	0	0.15595	0.178974	0.184836
1583400	Switzerland	Blog	2	0	0.58085	0.256393	0.01861
1583853	Turkey	Blog	2	0	0.025972	0.053922	0.042264
1584523	Australia	Blog	2	0	0.514285	0.070035	0.229006
1584524	Australia	Blog	2	0	0.073192	0.07285	0.069538
1584525	Australia	Blog	2	0	-1	-1	-1
1584526	Australia	Blog	2	0	0.555762	0.492203	0.309055
1584527	Australia	Blog	2	0	0.094178	0.071453	0.055881
1584827	Australia	Blog	2	0	-1	-1	-1
1584828	Australia	Blog	2	0	0.387627	0	0.420019
1584829	Australia	Blog	3	0	0.467239	0.490227	0.417693
1584830	Australia	Blog	2	0	0.231177	0.182598	0.163367
1584831	Australia	Blog	2	0	0.351753	0.267941	0.042677
1584844	Australia	Blog	2	0	0.318924	0.24076	0.259511
1585063	Australia	Blog	2	0	-1	-1	-1
1585208	Australia	Blog	2	0	-1	-1	-1
1585637	Switzerland	Blog	2	0	0.380129	0.556657	0.218267
1585638	Switzerland	Blog	2	0	0.530883	0.449784	0.17778
1587048	Switzerland	Blog	2	0	0.355102	0.10562	0
1587050	Australia	Blog	2	0	-1	-1	-1
1587502	Australia	Blog	2	0	-1	-1	-1
1587503	Australia	Blog	2	0	0	0	0.063714
1587504	Australia	Blog	2	0	-1	-1	-1
1587970	Australia	Blog	2	0	0.017084	0	0.016286
1588303	Australia	Blog	2	0	0.141408	0.011781	0.080979
1588508	Australia	Blog	2	0	-1	-1	-1
1588509	Australia	Blog	2	0	0.584412	0.07554	0.298357
1589434	Australia	Blog	2	0	0.54062	0.025229	0.23827
1589435	Australia	Blog	2	0	0.787496	0.751598	0.426216
1589436	Australia	Blog	2	0	-1	-1	-1
1589989	Switzerland	Blog	2	0	0.105734	0.219108	0.272594
1589990	Switzerland	Blog	2	0	0.236439	0.110635	0.016084
1589991	Switzerland	Blog	2	0	0.478539	0.376253	0.327097
1589992	Switzerland	Blog	2	0	-1	-1	-1
1589994	Switzerland	Blog	2	0	0.017214	0.026135	0.279102
1589995	Switzerland	Blog	2	0	0.19331	0	0.244224
1589996	Switzerland	Blog	2	0	0.18251	0.141381	0.144323
1590747	Australia	Blog	2	0	0.458945	0.272263	0.133354
1590749	Turkey	Blog	2	0	0.011208	0	0.011469
1590959	Turkey	Blog	2	0	0.223809	0.448169	0.159576
1591489	Australia	Blog	2	0	0.10415	0.145464	0.099915
1591490	Australia	Blog	2	0	0	0	0.026604
1591491	Australia	Blog	2	0	0.047024	0.014873	0.100756
1591723	Australia	Blog	2	0	-1	-1	-1
1592274	Australia	Blog	2	0	-1	-1	-1
1592275	Australia	Blog	2	0	0.189646	0	0.045635
1592603	Australia	Blog	2	0	0.588107	0	0.538077
1592604	Australia	Blog	2	0	-1	-1	-1
1592605	Australia	Blog	2	0	-1	-1	-1
1592606	Australia	Blog	2	0	0.184591	0.077369	0.109933
1592918	Australia	Blog	2	0	0.261319	0.06236	0.125852
1593396	Australia	Blog	2	0	0.286404	0.070975	0.044514
1593403	Turkey	Blog	2	0	0.309316	0.464144	0.236963
1593904	Australia	Blog	2	0	0.32304	0.247828	0.193293
1593905	Australia	Blog	2	0	-1	-1	-1
1594156	Australia	Blog	2	0	0.446108	0.287636	0.310926
1594157	Australia	Blog	2	0	0.558464	0.219455	0.342939
1594158	Australia	Blog	2	0	0.465502	0.401291	0.378466
1594159	Australia	Blog	2	0	-1	-1	-1
1594160	Australia	Blog	2	0	0.013803	0	0.038581
1594161	Australia	Blog	2	0	0.232715	0	0.195768
1594162	Australia	Blog	2	0	0.295155	0	0.099018
1594165	Turkey	Blog	2	0	0.108401	0.094728	0.062913
1594501	Australia	Blog	2	0	-1	-1	-1
1594502	Australia	Blog	2	0	0.180201	0.278226	0.0588
1594503	Australia	Blog	2	0	0.573377	0.065732	0.023603
1594738	Australia	Blog	2	0	0	0	0.129078
1594739	Australia	Blog	2	0	0.142465	0.053291	0.082872
1595332	Australia	Blog	2	0	-1	-1	-1
1595688	Australia	Blog	2	0	0.36829	0.047833	0.037843
1595711	Australia	Blog	2	0	0.137534	0.054083	0.030652
1596158	Australia	Blog	2	0	0.442129	0.46324	0.102144
1596163	Switzerland	Blog	2	0	0.348202	0.242814	0.282354
1596164	Turkey	Blog	1	0	0.141703	0.278017	0.224358
1596165	Turkey	Blog	2	0	0.037777	0.184156	0.053029
1596166	Turkey	Blog	2	0	0.045744	0	0.045995
1596711	Australia	Blog	2	0	0.085379	0.040538	0.042025
1596712	Australia	Blog	2	0	0.078992	0.027142	0.132191
1596729	Turkey	Blog	2	0	0.195263	0.136834	0.144694
1596730	Turkey	Blog	2	0	0	0.03649	0
1596731	Turkey	Blog	2	0	0.043272	0	0.026073
1596732	Turkey	Blog	2	0	0.032205	0.429538	0.037514
1596733	Turkey	Blog	2	0	0.253967	0	0.1454
1596734	Turkey	Blog	2	0	0.056884	0.627715	0.140369
1597862	Australia	Blog	2	0	0.508552	0.106608	0.097589
1597863	Australia	Blog	2	0	-1	-1	-1
1597864	Australia	Blog	2	0	0.618061	0.260986	0.238606
1597865	Australia	Blog	2	0	-1	-1	-1
1597911	Australia	Blog	2	0	0.149301	0.223635	0.092885
1597912	Switzerland	Blog	2	0	0.22824	0.13657	0.019878
1597913	Switzerland	Blog	2	0	0.312748	0.552001	0.024452
1597914	Switzerland	Blog	2	0	0.455791	0.732633	0.143789
1597915	Switzerland	Blog	2	0	0.405598	0.070737	0
1597916	Switzerland	Blog	2	0	0.356339	0.17446	0.020693
1597917	Switzerland	Blog	2	0	0.475061	0.322697	0.304224
1599332	Australia	Blog	2	0	-1	-1	-1
1599989	Australia	Blog	2	0	-1	-1	-1
1599990	Australia	Blog	2	0	-1	-1	-1
1599991	Australia	Blog	2	0	0.592062	0.571523	0.528056
1600017	Turkey	Blog	2	0	0.026021	0	0
1602155	Australia	Blog	2	0	0.111996	0	0.028406
1602659	Australia	Blog	2	0	-1	-1	-1
1602959	Australia	Blog	2	0	0.035092	0.081997	0.066904
1602960	Australia	Blog	2	0	0.380137	0.147789	0.24263
1602961	Australia	Blog	2	0	0.040613	0.09001	0.070435
1602962	Australia	Blog	2	0	0.417758	0.189447	0.265294
1602963	Australia	Blog	2	0	0.147882	0.058377	0.100518
1602964	Australia	Blog	2	0	0.180522	0	0.144248
1603245	Australia	Blog	2	0	0.0107	0	0.011901
1603246	Australia	Blog	2	0	0.444377	0.300897	0.418891
1603457	Australia	Blog	2	0	0.25486	0.024477	0.058345
1603458	Australia	Blog	2	0	-1	-1	-1
1603459	Australia	Blog	2	0	0.328921	0.124657	0.164804
1603460	Australia	Blog	2	0	0.031789	0.075193	0.037328
1603462	Switzerland	Blog	2	0	0.541289	0.292544	0.288048
1603825	Australia	Blog	2	0	0.170471	0	0
1603826	Australia	Blog	1	0	0.676286	0.723355	0.463389
1604168	Australia	Blog	2	0	0.169367	0.147846	0.068302
1604169	Australia	Blog	2	0	0.407641	0.158337	0.231555
1604170	Australia	Blog	2	0	0.073584	0	0.013624
1604171	Australia	Blog	2	0	0.045923	0	0
1604172	Australia	Blog	2	0	-1	-1	-1
1604183	Switzerland	Blog	2	0	0.499408	0.46793	0.253029
1604184	Switzerland	Blog	2	0	0.437512	0.384286	0
1605262	Australia	Blog	2	0	0.233348	0.013377	0.175444
1605263	Australia	Blog	2	0	0.112613	0.139187	0.0182
1605287	Turkey	Blog	2	0	0.026008	0.108552	0.040171
1605288	Turkey	Blog	2	0	0	0	0.029441
1605855	Australia	Blog	2	0	0.234158	0.013759	0.174123
1605877	Turkey	Blog	2	0	0.045983	0.505467	0.042914
1605878	Turkey	Blog	2	0	0.10415	0.037311	0
1605879	Turkey	Blog	2	0	0.136104	0.37004	0.010611
1605880	Turkey	Blog	2	0	0.128978	0.252733	0.239052
1606432	Australia	Blog	2	0	-1	-1	-1
1606452	Turkey	Blog	2	0	0.146019	0.254316	0.085781
1606931	Australia	Blog	2	0	0.376292	0	0.243755
1608730	Australia	Blog	2	0	0.326998	0.102288	0.202549
1608731	Australia	Blog	2	0	-1	-1	-1
1608732	Australia	Blog	2	0	-1	-1	-1
1608733	Australia	Blog	2	0	0.076994	0.069317	0.038562
1608734	Australia	Blog	2	0	-1	-1	-1
1609724	Turkey	Blog	2	0	0.150772	0.34699	0.344157
1610179	Turkey	Blog	2	0	0.133519	0.144768	0.039822
1610618	Australia	Blog	2	0	0.53612	0.267641	0.406834
1610619	Australia	Blog	2	0	0.648508	0.529362	0.508164
1610620	Australia	Blog	2	0	0.539787	0.679602	0.221241
1610621	Australia	Blog	2	0	0	0	0.026178
1610622	Australia	Blog	2	0	-1	-1	-1
1610623	Australia	Blog	2	0	0.37124	0.09331	0.346693
1611345	Australia	Blog	2	0	0.162503	0	0.020723
1611346	Australia	Blog	2	0	0.053371	0.116015	0.045318
1611347	Australia	Blog	2	0	-1	-1	-1
1611348	Australia	Blog	2	0	0.660589	0.286931	0.184114
1611931	Australia	Blog	2	0	0.547404	0.117097	0.130153
1611932	Australia	Blog	2	0	0.488104	0.124652	0.208126
1612338	Australia	Blog	2	0	0.547299	0.117114	0.131292
1612339	Australia	Blog	2	0	0.409987	0.163951	0.23624
1612718	Australia	Blog	2	0	0.22346	0.051343	0.03937
1612719	Australia	Blog	2	0	0.306619	0.182788	0.181575
1612720	Australia	Blog	2	0	0.533351	0.124188	0.085553
1613996	Turkey	Blog	2	0	0.312544	0.451705	0.397315
1613997	Turkey	Blog	2	0	0.035993	0.290257	0.141225
1613998	Turkey	Blog	1	1	0.162044	0.195253	0.04853
1613999	Turkey	Blog	2	0	0.02109	0.045307	0.069491
1614003	Australia	Blog	2	0	0.139615	0.061687	0.04076
1614580	Australia	Blog	2	0	-1	-1	-1
1614581	Australia	Blog	2	0	0.037894	0	0
1614599	Turkey	Blog	2	0	0.184456	0.211685	0.147059
1615103	Australia	Blog	2	0	-1	-1	-1
1615104	Australia	Blog	2	0	-1	-1	-1
1615125	Turkey	Blog	2	0	0.363468	0.413171	0.372718
1615634	Australia	Blog	2	0	0.165659	0.114346	0.230179
1615649	Turkey	Blog	2	0	0	0.059852	0.044054
1616208	Turkey	Blog	2	0	0	0.033226	0
1616209	Turkey	Blog	3	0	0.138223	0.233928	0.121048
1616210	Turkey	Blog	2	0	0.250744	0.383612	0.103035
1616211	Turkey	Blog	2	0	0.426824	0.02394	0.010124
1616776	Australia	Blog	2	0	0.044718	0.05861	0
1616831	Australia	Blog	2	0	0.250253	0.174264	0.163888
1617373	Australia	Blog	2	0	0.377243	0.348259	0.27065
1617374	Australia	Blog	2	0	-1	-1	-1
1617901	Turkey	Blog	4	0	0.095105	0.253907	0.062236
1617902	Turkey	Blog	2	0	0.088241	0.322938	0.082688
1618325	Turkey	Blog	2	0	0.123831	0.487168	0.028509
1618326	Turkey	Blog	2	0	0.066199	0.107318	0.057479
1618327	Turkey	Blog	2	0	0	0.14601	0
1618328	Turkey	Blog	2	0	0.073873	0.43073	0.06002
1618329	Turkey	Blog	2	0	0.01973	0.149026	0.029642
1618330	Turkey	Blog	2	0	0.0734	0.325526	0
1618331	Turkey	Blog	2	0	0.185517	0.373445	0.076778
1618332	Turkey	Blog	4	0	0.013933	0.184656	0.012936
1619301	Australia	Blog	2	0	0.094771	0.241729	0.052781
1619302	Australia	Blog	2	0	0.05806	0.018424	0
1619303	Australia	Blog	2	0	0.074206	0.047311	0
1619304	Australia	Blog	2	0	0.146059	0.064947	0.128713
1620157	Australia	Blog	2	0	0.149523	0.252173	0.259268
1620158	Australia	Blog	2	0	0.25865	0.068276	0.224945
1620280	Australia	Blog	2	0	0.1134	0.026478	0.029176
1620281	Australia	Blog	2	0	0.366442	0.046049	0.041216
1620515	Australia	Blog	2	0	-1	-1	-1
1620516	Australia	Blog	4	0	0.47923	0.438595	0.462679
1620517	Australia	Blog	2	0	0.081937	0.21101	0.104067
1620518	Australia	Blog	2	0	0.429043	0.025946	0.057147
1620519	Australia	Blog	2	0	0.371728	0.065738	0.045695
1620905	Australia	Blog	2	0	0.061158	0.053559	0.103246
1621245	Turkey	Blog	2	0	0.244875	0.345206	0.027937
